outreach_id,company_name,domain,city,state,zip,company_linkedin,has_dol,has_blog,ceo_filled,ceo_linkedin,cfo_filled,cfo_linkedin,hr_filled,hr_linkedin
5b34e410-9e8d-458a-a388-c20527a67c76,MERITUS HEALTH,meritushealth.com,Hagerstown,MD,21742,https://www.linkedin.com/company/robinwood-orthopedic-specialists-p.a,YES,YES,YES,https://www.linkedin.com/in/holly-carter-277394112,YES,https://www.linkedin.com/in/holly-carter-277394112,YES,https://www.linkedin.com/in/milad-pooran-94656734
0d0541c4-25d9-4dfa-9224-205ab8f0f7dc,MSB ARCHITECTS LLC,msbarchitects.com,Hagerstown,MD,21740,,YES,YES,YES,,YES,,YES,
d9c74486-45cb-465d-8758-fee0aa64e946,"MTAC, Inc",mtac.info,Hagerstown,MD,21740,https://www.linkedin.com/company/mtacinc,YES,YES,,,,,YES,https://www.linkedin.com/in/abigailsmorgan/
88799506-1395-4190-878b-ca2c82183c32,MULTILINGUAL SOLUTIONS INC.,mlsolutions.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/scott-hellmig-76618562,YES,https://www.linkedin.com/in/shane-reppert-431a58255,YES,https://www.linkedin.com/in/shane-reppert-431a58255
ca6a9dfd-d05e-4c1c-8dce-418a664ebc91,Moore RMG,moorermg.com,Hagerstown,MD,21740,https://www.linkedin.com/company/moorermg,,YES,YES,https://www.linkedin.com/in/jim-stouffer-4a701839,YES,https://www.linkedin.com/in/logan-wichman-2a326936b,YES,
1f320592-66f8-4853-b25f-8ef3f177b787,My Pilates Place,mypilatesplace.net,Hagerstown,MD,21740,https://www.linkedin.com/company/my-pilates-place,,YES,,,,,,
b2848f95-d83f-429a-b12e-c6de981b57f7,Njoys Supplements LLC,njoyskratom.com,Hagerstown,MD,21740,https://www.linkedin.com/company/njoys-supplements-llc,,YES,,,,,,
1322606f-8be7-4841-835f-fdcdfbf15d88,"OLIVER HOMES, INC.",oliverhomes.com,Hagerstown,MD,21742,,YES,YES,YES,https://www.linkedin.com/in/chris-crespo-22b6a8290,YES,https://www.linkedin.com/in/chris-crespo-22b6a8290,YES,https://www.linkedin.com/in/chris-crespo-22b6a8290
a3986690-9c6c-4ea5-bd25-015a3589622e,OpSmart Inc.,opsmartcm.com,Hagerstown,MD,21740,https://www.linkedin.com/company/opsmartinc,,YES,YES,https://www.linkedin.com/in/krssaen,YES,https://www.linkedin.com/in/krssaen,YES,https://www.linkedin.com/in/krssaen
caa06b0d-5e0b-432e-a8fc-92f19440fb4f,"PACI CHIROPRACTIC, INC.",pacichiropractic.com,Hagerstown,MD,21742,,YES,YES,,,,,,
6962fce1-bab6-41bf-ba50-eefd6c00faf1,"POTOMAC CASE MANAGEMENT SERVICES, INC.",pcmsinc.org,Hagerstown,MD,21740,,YES,YES,YES,,YES,,YES,
c6b3dae2-1b93-48a1-a1ee-a5f2116a1e03,PREMIER SPINE AND SPORTS MEDICINE,premierspineandsports.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/jennifer-peiffer-c21jenn,YES,https://www.linkedin.com/in/jennifer-peiffer-c21jenn,YES,https://www.linkedin.com/in/jennifer-peiffer-c21jenn
1898c81e-798c-4b89-93f0-e261c41f314a,Pennland Pure,pennlandpure.com,Hagerstown,MD,21740,https://www.linkedin.com/company/pennland-pure,,YES,,,,,,
1e0c2268-0a10-4f88-8f38-cf2adba41495,Phoenix Color Corp.,phoenixcolor.com,Hagerstown,MD,21740,https://www.linkedin.com/company/lehigh-phoenix,,YES,YES,https://www.linkedin.com/in/brian-wright-6ba0215,YES,https://www.linkedin.com/in/brian-wright-6ba0215,YES,https://www.linkedin.com/in/brian-wright-6ba0215
a564ec79-e1c1-451c-b511-10a99e1daae6,Rampf Molds,rampf.com,Hagerstown,MD,21740,https://www.linkedin.com/company/rampf-molds,YES,YES,YES,https://www.linkedin.com/in/jennifer-smith-b0518997,YES,https://www.linkedin.com/in/sara-mccall-0ab41468/,YES,https://www.linkedin.com/in/sara-mccall-0ab41468/
e75aaea9-0730-400b-8da7-fedc7c25b8b9,Real Estate Innovations,yourrealestateinnovations.com,Hagerstown,MD,21740,https://www.linkedin.com/company/realestate-innovations,,YES,,,,,,
ea5794e7-60af-4e2f-9c43-c87f3232ed42,"SEK, CPAs & Advisors",sek.com,Hagerstown,MD,21742,https://www.linkedin.com/company/sekcpas,YES,YES,YES,,YES,,YES,https://www.linkedin.com/in/kimberlywines/
705c8a1c-2f77-41ff-a2ce-0c4aac85928f,"SENTINEL CAPITAL SOLUTIONS, INC.",sentinelcapitalsolutions.com,Hagerstown,MD,21740,,YES,YES,,,,,,
9225540e-e6b0-4cf2-beea-4a9c945a81df,"SERAFINI LAW, LLC",lawserafini.com,Hagerstown,MD,21740,,YES,YES,,,,,,
f0510359-f0b3-4f92-a24d-b4332bf12f8f,"STEFFEY & FINDLAY, INC.",steffeyfindlay.com,Hagerstown,MD,21740,,YES,YES,YES,,YES,,YES,
12e8e586-c807-44a9-9869-dbb4a46c9abc,STERLING FINANCIAL MANAGEMENT INC,sterlingfm.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/david-neterer,YES,https://www.linkedin.com/in/kelly-batey-b6b5541a8,YES,https://www.linkedin.com/in/carlene-willhide-80357083
8a1ec125-194d-4ecb-913d-e5bf7910355b,"SULCHEK & MOORE, LLC",sulchek.com,Hagerstown,MD,21740,,YES,YES,YES,,YES,,YES,
115e27a6-7d39-4878-91a8-22d740d9f07b,Schulas Grill & Crab House,schulasgrillandcrab.com,Hagerstown,MD,21740,https://www.linkedin.com/company/schulas-grill-&-crab-house,,YES,,,,,,
1f54247a-f11b-4dc4-927c-8910bb473722,Sonata Inc,sonatainc.com,Hagerstown,MD,21740,https://www.linkedin.com/company/sonata-inc,,YES,,,,,,
ab3c462f-da77-448b-91d3-0373c28e6644,Specialty Granules LLC,specialtygranules.com,Hagerstown,MD,21740,https://www.linkedin.com/company/specialty-granules-llc,,YES,YES,https://www.linkedin.com/in/dameanspeck,YES,https://www.linkedin.com/in/romina-ridlon-mba-04b3145/,YES,https://www.linkedin.com/in/amy-popoff-b95b7b92/
aea821bb-7212-4f32-ad8a-31d585cb43f3,Spichers Appliances And Security,spichers.com,Hagerstown,MD,21742,https://www.linkedin.com/company/spichers-appliance-inc,YES,YES,YES,https://www.linkedin.com/in/callan-spicher-224bb857/,YES,https://www.linkedin.com/in/curt-spicher-a8328634b,YES,https://www.linkedin.com/in/tracy-stains-b8805424
17616439-1e9d-4730-a8a0-3656432f0884,Super Shoes,supershoes.com,Hagerstown,MD,21740,https://www.linkedin.com/company/super-shoes-h.h.-brown-,,YES,YES,https://www.linkedin.com/in/matthew-willard-82275884/,,,,
81e1f231-03f9-4a5d-aefb-c495e4f11a31,"TALLEY METAL PRODUCTS, INC.",talleymetals.com,Hagerstown,MD,21740,,YES,YES,YES,,YES,,YES,
5695ca8d-8079-42ff-9e7d-40ffc3e22ebf,TELE-PLUS CORPORATION,telepluscorp.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/jason-ellis-9396495b,YES,https://www.linkedin.com/in/jason-ellis-9396495b,YES,https://www.linkedin.com/in/jason-ellis-9396495b
97651b2c-6d12-457a-957c-d4a17cabfe16,"THE ARC OF WASHINGTON COUNTY, INC.",arcwc-md.org,Hagerstown,MD,21740,https://www.linkedin.com/company/the-arc-of-washington-county---md,YES,YES,YES,https://www.linkedin.com/in/allison-lanham-ba28908,YES,https://www.linkedin.com/in/meg-jancuk-8126094a,YES,https://www.linkedin.com/in/meg-jancuk-8126094a
ae6b7f43-cbf4-4644-a10d-c931afc94a4b,THE MARYLAND THEATRE,mdtheatre.org,Hagerstown,MD,21740,,YES,YES,,,,,,
06f80df7-d86f-4fba-937c-a55facef4cc5,THE W HOUSE OF HAGERSTOWN FOUNDATION,thewhouse.org,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/kimberly-gembe-b55b2184,YES,https://www.linkedin.com/in/kimberly-gembe-b55b2184,YES,https://www.linkedin.com/in/kimberly-gembe-b55b2184
09819013-ce35-42e9-b043-3a7b9e846bf7,"TWIGG CYCLES, INC.",twiggcycles.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/stefanie-twigg-3bb958b,YES,https://www.linkedin.com/in/kelby-brookens-53889b30,YES,https://www.linkedin.com/in/kelby-brookens-53889b30
e95a7599-0f71-4d71-810d-24e6c5a6f545,WADE ARCHITECTURE,wade-architecture.com,Hagerstown,MD,21742,,YES,YES,YES,https://www.linkedin.com/in/robert-regazzoni-b675b815,YES,https://www.linkedin.com/in/robert-regazzoni-b675b815,YES,https://www.linkedin.com/in/robert-regazzoni-b675b815
73e9d680-d8a4-451d-9008-de077332514d,WASHINGTON COUNTY MENTAL HEALTH AUTHORITY INC.,wcmha.org,Hagerstown,MD,21740,,YES,YES,YES,,YES,https://www.linkedin.com/in/ruth-hudspeth-4947a092,YES,
da3ba5c7-3a5b-4086-ba8d-509c787e4f30,WASHINGTON COUNTY MUSEUM OF FINE ARTS,wcmfa.org,Hagerstown,MD,21741,,YES,YES,YES,,YES,,YES,
be15b442-d21a-45c8-be8a-775f17ec9fef,WHAG TV,your4state.com,Hagerstown,MD,21740,https://www.linkedin.com/company/whag-tv,,YES,,,,,,
2e61d633-964f-4555-b337-8ffa56cb53f3,WILSON FORTE LLP,wfortelaw.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/jennifer-servary-b92292251,YES,https://www.linkedin.com/in/jennifer-servary-b92292251,YES,https://www.linkedin.com/in/jennifer-servary-b92292251
5b7e43e5-485a-4f92-ab2d-dd21232a8838,"WRIGHT-GARDNER INSURANCE, INC.",wrightgardner.com,Hagerstown,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/renee-brennan-a02585251,YES,https://www.linkedin.com/in/dawn-meckl-751b1a113,YES,https://www.linkedin.com/in/renee-brennan-a02585251
3310de1e-060d-47c4-a194-ca6d1290f487,Washington Chicken,washingtonchicken.com,Hagerstown,MD,21740,https://www.linkedin.com/company/washington-chicken,,YES,,,,,,
a8ae9638-33b9-4202-947e-ca6a2144d49a,World of Stones USA,worldofstonesusa.com,Hagerstown,MD,21740,https://www.linkedin.com/company/world-of-stones-usa,,YES,,,,,,
b7e00e7d-99fa-40c6-aad1-95f9b080cf97,Younger Auto Group,youngercars.com,Hagerstown,MD,21740,https://www.linkedin.com/company/younger-autogroup-toyota-mitsubishi-mercedes-benz-nissan,YES,YES,YES,https://www.linkedin.com/in/brandon-younger-84429234/,YES,https://www.linkedin.com/in/brandon-younger-84429234,YES,https://www.linkedin.com/in/christopher-hunter-9a54901b7/
7523ad4d-4fa6-4ec3-b6f4-807b70f544bd,Younger Toyota,youngertoyota.com,Hagerstown,MD,21740,https://www.linkedin.com/company/younger-toyota,,YES,,,,,,
8f84bde5-bc35-48ae-b701-93e9f37e025c,INDIVUMED INC,indivumed.com,Hamburg,MD,21703,,YES,YES,YES,https://www.linkedin.com/in/parvaneh-mohammadi-98949776,YES,https://www.linkedin.com/in/anna-staver-791755269,YES,https://www.linkedin.com/in/anna-staver-791755269
77a61bb8-21af-4d47-85ac-c29149d984db,"MARYLAND PIPE & SUPPLY CO., LLC",mdpipe.com,Hancock,MD,21750,,YES,YES,YES,https://www.linkedin.com/in/staci-doll-17786475,YES,https://www.linkedin.com/in/staci-doll-17786475,YES,https://www.linkedin.com/in/staci-doll-17786475
e90aa3e0-4774-49eb-8519-987ed9f11e82,TRI STATE COMMUNITY HEALTH CENTER,tschc.org,Hancock,MD,21750,https://www.linkedin.com/company/tri-state-community-health-center,YES,YES,YES,,YES,,YES,
24d4eaf0-6400-45a7-8a16-31312b87ed64,THOMAS K. BREIDENSTEIN,polstergestelle-breidenstein.de,Hilden,MD,21740,,YES,YES,,,,,,
3387d950-3648-4d6d-bd5b-8f9eab9a832f,JMD Furniture,jmdfurniture.com,Hyattsville,MD,21769,https://www.linkedin.com/company/jmd-furniture,YES,YES,YES,https://www.linkedin.com/in/dev-joshi-60360895,YES,https://www.linkedin.com/in/dev-joshi-60360895,YES,https://www.linkedin.com/in/dev-joshi-60360895
4316fcec-2ad4-4cf1-a675-5e23239165df,"SEE, INC.",see.org,KEEDYSVILLE,MD,21756,,YES,YES,YES,,YES,,YES,
2050dcb3-be18-4217-add6-e2d9ea64ce6c,"BRIGHT SOFTWARE, INC.",brightit.com.np,Kathmandu,MD,20837,,YES,YES,YES,https://www.linkedin.com/in/suman-gautam-b8197612b,YES,https://www.linkedin.com/in/suman-gautam-b8197612b,YES,https://www.linkedin.com/in/suman-gautam-b8197612b
4e1a4759-a4b0-4898-ae6e-c4938189b468,"STEPHEN PALMER ELECTRIC, INC.",stephenpalmerelectric.com,Kensington,MD,21756,,YES,YES,,,,,,
87281464-2b58-4556-9e50-65886d104b05,"HIGH ROCK GROUP, LLC",lionrockgrouphk.com,Kwun Tong,MD,21742,,YES,YES,YES,https://www.linkedin.com/in/jeff-l-629235172,YES,https://www.linkedin.com/in/jeff-l-629235172,YES,https://www.linkedin.com/in/jeff-l-629235172
ef2b5be0-7771-4f1a-ac6a-b72d97751572,"ALLEGANY ORTHODONTICS, PC",alleganyorthodontics.com,La Vale,MD,21502,,YES,YES,,,,,,
b2d1a70b-a5b5-49c6-b257-2cfc1711a3ae,"NATIONAL JET COMPANY, INC.",najet.com,La Vale,MD,21502,,YES,YES,YES,https://www.linkedin.com/in/sam-griffith-6b722975,YES,https://www.linkedin.com/in/sam-griffith-6b722975,YES,https://www.linkedin.com/in/sam-griffith-6b722975
2c8bdb28-87f7-4227-9dc6-610f7b103938,REW Materials,rewmaterials.com,Landover,MD,15720,https://www.linkedin.com/company/rew-materials,,YES,YES,https://www.linkedin.com/in/david-clay-98958b78,YES,https://www.linkedin.com/in/cade-dudley-21a90416b,YES,https://www.linkedin.com/in/tony-lappas-cba-6a224322
96c252ae-f2fd-4294-847b-a461d704ba2f,ANTARES GROUP INCORPORATED,antaresgroupinc.com,Lanham,MD,22801,,YES,YES,YES,https://www.linkedin.com/in/richard-crafts-167673111,YES,https://www.linkedin.com/in/richard-crafts-167673111,YES,https://www.linkedin.com/in/richard-crafts-167673111
0ed595ca-f9c1-4bfa-a45a-42f10f863200,"Precise Systems, Inc.",goprecise.com,Lexington Park,MD,20109,https://www.linkedin.com/company/precise-systems-inc-,YES,YES,YES,https://www.linkedin.com/in/dave-padula-a05bb380,YES,https://www.linkedin.com/in/angela-rothwell-6378645/,YES,https://www.linkedin.com/in/judith-johnson-15989b14/
1990916a-d84a-4220-8c0c-8b5c80f947bb,"MEC, INC.",mec.gov.br,London,MD,21740,,YES,YES,YES,https://www.linkedin.com/in/jose-antonio-avelar-rosa-5152186a,YES,https://www.linkedin.com/in/jose-antonio-avelar-rosa-5152186a,YES,https://www.linkedin.com/in/jose-antonio-avelar-rosa-5152186a
743c5f6d-e61c-40fc-bdbb-bc6735cb649a,ASSOCIATES IN EMERGENCY CARE LLC,aecare911.org,MANASSAS,MD,20109,,YES,YES,YES,https://www.linkedin.com/in/samantha-ritenour-27ab43161,YES,https://www.linkedin.com/in/samantha-ritenour-27ab43161,YES,https://www.linkedin.com/in/samantha-ritenour-27ab43161
36ae23a4-42e9-4bbf-9a28-72f2af2ff75b,"Utilities Unlimited, Inc.",utilitiesunlimitedinc.com,MANASSAS,MD,20109,https://www.linkedin.com/company/utilities-unlimited-inc,YES,YES,YES,https://www.linkedin.com/in/andrew-farina-38770a24,YES,https://www.linkedin.com/in/andrew-farina-38770a24,YES,https://www.linkedin.com/in/andrew-farina-38770a24
ac4c9840-d9cd-45d2-a052-6806c45245f0,"RUSH SERVICES, INC.",rush.ae,MC HENRY,MD,21541,,YES,YES,YES,https://www.linkedin.com/in/alain-abi-khalil-23062b17b,YES,https://www.linkedin.com/in/alain-abi-khalil-23062b17b,YES,https://www.linkedin.com/in/alain-abi-khalil-23062b17b
ee02dac3-0dac-4634-b88e-a9076b83dc93,"RESORT STRATEGIC MANAGEMENT & PROJECT CONSULTANCY, LLC",positivesumsolutions.com,MIDDLETOWN,MD,21769,,YES,YES,,,,,,
2b557f64-c342-4b59-80fb-6938f791cda9,"RFP, INC.",rfp.ch,MIDDLETOWN,MD,21769,,YES,YES,YES,,YES,,YES,
5b4c674e-a741-4b3b-b954-3b730b1e26d2,"SMC MANAGEMENT, INC.",smc-management.com,MIDDLETOWN,MD,21769,,YES,YES,YES,https://www.linkedin.com/in/fabian-furrer,YES,https://www.linkedin.com/in/fabian-furrer,YES,https://www.linkedin.com/in/fabian-furrer
208d7da6-2ab5-487d-8f6e-f9ae4b2e8e58,Railey Vacations,deepcreek.com,McHenry,MD,21541,https://www.linkedin.com/company/railey-mountain-lake-vacations,,YES,YES,,YES,https://www.linkedin.com/in/bryanne-miller-206686163,YES,https://www.linkedin.com/in/nancy-railey-95541029
1e1a6b70-3c92-4bc4-90dd-38776aab911d,Taylor Made Deep Creek Vacations,deepcreekvacations.com,McHenry,MD,21541,https://www.linkedin.com/company/taylor-made-deep-creek-vacations,,YES,YES,https://www.linkedin.com/in/christi-boothe-aphr-86b06ab8/,,,YES,https://www.linkedin.com/in/christi-boothe-aphr-86b06ab8/
63339fff-959d-4e91-bb00-7885704db849,Wisp Resort,wispresort.com,McHenry,MD,21541,https://www.linkedin.com/company/wisp-resort,,YES,YES,https://www.linkedin.com/in/ron-hawkes-4874658,YES,https://www.linkedin.com/in/artie-speicher-09278a56,YES,https://www.linkedin.com/in/wanda-mayle-8b317832/
6bd4573f-7bd8-43b2-9226-a00ba7166a14,GOLDEN BEAR RECYCLING LLC,goldenbearrecycling.com,Middletown,MD,21769,,YES,YES,YES,https://www.linkedin.com/in/becky-lawson-558792122,YES,https://www.linkedin.com/in/debi-dennis-6675844a,YES,https://www.linkedin.com/in/kellie-dalton-29931213
3955b3a5-caf0-4290-8093-9000da03ab90,Maryland National Golf Club,marylandnational.com,Middletown,MD,21769,https://www.linkedin.com/company/maryland-national-golf-club,,YES,YES,https://www.linkedin.com/in/alyssa-eshleman-2a7363b0,YES,https://www.linkedin.com/in/alyssa-eshleman-2a7363b0,YES,https://www.linkedin.com/in/alyssa-eshleman-2a7363b0
95b85f1c-746e-4204-9f95-a830fea0a007,South Mountain Creamery,southmountaincreamery.com,Middletown,MD,21769,https://www.linkedin.com/company/smcdairy,YES,YES,,,,,YES,https://www.linkedin.com/in/nyviah-silvarekus/
6571305f-0f8a-4a60-b811-d3e4840be53c,DOUBLE K INC,doublek.it,Milan,MD,21530,,YES,YES,,,,,,
ef35ef08-848f-4bd9-936e-92c968cca419,"KONARE, PLLC",konarex.pl,Mogilany,MD,21703,,YES,YES,,,,,,
0dee72e9-bbf3-43da-b9e1-fe9e16ab5afe,GMS Mine Repair & Maintenance,gmsminerepair.com,Mountain Lake Park,MD,21550,https://www.linkedin.com/company/gms-mine-repair-&-maintenance,YES,YES,YES,https://www.linkedin.com/in/feilu-mao-8a906a59/,YES,https://www.linkedin.com/in/brady-donaldson-943173129/,YES,https://www.linkedin.com/in/feilu-mao-8a906a59/
05e9d405-79b7-4b44-bb01-28d32ed5b3e8,"Best Plumbing Specialties, Inc.",bestplumbingspecialties.com,Myersville,MD,21773,https://www.linkedin.com/company/bestplumbingspecialties,YES,YES,YES,https://www.linkedin.com/in/jenny-carroll-7a403653,YES,https://www.linkedin.com/in/jenny-carroll-7a403653,YES,https://www.linkedin.com/in/jenny-carroll-7a403653
8e5583c6-8cba-4890-96e7-b3456f59fdc5,"FREDERICKTOWNE LABS, INC.",fredericktownelabs.com,Myersville,MD,21773,,YES,YES,,,,,,
53043278-a06c-42c3-a9f8-85c0bac250aa,"SANBOWER BUILDERS, INC.",sanbowerbuilders.com,Myersville,MD,21773,,YES,YES,,,,,,
ef05a516-0e8e-4ef2-8eeb-12ef4596f75b,AEON TECHNOLOGIES LLC,aeontech.com.br,Niterói,MD,21532,,YES,YES,YES,https://www.linkedin.com/in/diogo-medeiros-b72aa23a,YES,https://www.linkedin.com/in/diogo-medeiros-b72aa23a,YES,https://www.linkedin.com/in/diogo-medeiros-b72aa23a
12f62515-1ace-49ae-b329-240f0fef18f7,"DREAM ON ENTERPRISES, LLC",dreamgro.com,OAKLAND,MD,21550,,YES,YES,,,,,,
c847151e-06aa-4df6-ac85-7af9f3920f9d,"THE WELDING ROD, LLC",theweldingshop.net,OAKLAND,MD,21550,,YES,YES,,,,,,
7223550e-9d4b-476c-b918-3311ff972393,AEROCONE TRAVELS AND CONSULTING LLC,aerocone.us,Oakland,MD,21550,https://www.linkedin.com/company/aeroconeus,,YES,,,,,,
987a3aa3-a8d2-47da-976b-082064a3bbf7,Bluebell Technologies,bluebelltechs.com,Oakland,MD,21550,https://www.linkedin.com/company/bluebelltechs,,YES,,,,,,
7d4e5527-746b-430a-937a-977e22246384,"C & S FREDLOCK FUNERAL HOME, P.A.",csfredlockfh.com,Oakland,MD,21550,,YES,YES,YES,https://www.linkedin.com/in/sherri-fredlock-6ba76413,YES,https://www.linkedin.com/in/sherri-fredlock-6ba76413,YES,https://www.linkedin.com/in/sherri-fredlock-6ba76413
03ec3abe-41de-464b-9ce1-4b1930e8d1e2,FITZWATER FURNITURE,fitzwaterfurniture.com,Oakland,MD,21550,,YES,YES,,,,,,
e9cece79-57d0-4f52-a959-392362d6205c,"GARRETT COUNTY COMMUNITY ACTION COMMITTEE, INC.",garrettcac.org,Oakland,MD,21550,https://www.linkedin.com/company/gccac,YES,YES,YES,https://www.linkedin.com/in/chris-mullett-977883a4,YES,https://www.linkedin.com/in/dora-shahan-26448a132,YES,https://www.linkedin.com/in/dora-shahan-26448a132
7351abef-69a9-4fcd-b44f-123db159a627,"GCC TECHNOLOGIES, LLC",gcctechllc.com,Oakland,MD,21550,,YES,YES,YES,,YES,,YES,
394e28b7-fc9b-4834-b526-ce4d324aed8b,GMS Geotechnical,gmsgeotech.com,Oakland,MD,21550,https://www.linkedin.com/company/gmsgeotechnical,YES,YES,,,,,,
a98c5f04-226c-481c-907d-3103cd8eae89,Lakeside Creamery,lakesidecreamery.com,Oakland,MD,21550,https://www.linkedin.com/company/lakeside-creamery,,YES,,,,,,
02e000cb-a400-4c11-b9cc-f369b00cc40a,"NATIONAL INSTITUTE FOR SAFETY RESEARCH, INC.",nisrinc.com,Oakland,MD,26415,,YES,YES,YES,,YES,,YES,
6df61da6-8ad6-4b2a-9add-893a0ab92dc7,NEW EARTH LANDSCAPES,newearthlandscapes.com,Oakland,MD,21550,,YES,YES,,,,,,
70ee79ae-86c8-4a30-8594-8ed8e8e8706f,Oakland Oil & Propane,oaklandoil.com,Oakland,MD,21550,https://www.linkedin.com/company/oakland-oil-propane,,YES,,,,,,
a498a749-0705-41b0-a42d-4b1c7bff9726,TDEC,tdec.com,Oakland,MD,21550,https://www.linkedin.com/company/tdec,,YES,YES,https://www.linkedin.com/in/debby-brown-a745514b/,,,YES,https://www.linkedin.com/in/debby-brown-a745514b/
ece5d9fb-a0ea-48d0-b73e-979c12a4b661,MILLENNIUM INTERNATIONAL CONSULTING LLC,millenilc.com,Odenton,MD,22940,,YES,YES,,,,,,
117b8d84-1072-433f-884e-9d1b9c87a6b0,"ZUCCARO TECHNICAL CONSULTING, LLC",zuccaro.com,Olney,MD,20197,,YES,YES,YES,https://www.linkedin.com/in/justin-adkins-28bb3963,YES,https://www.linkedin.com/in/justin-adkins-28bb3963,YES,https://www.linkedin.com/in/justin-adkins-28bb3963
d77f4528-108d-4af4-af7a-1ed84fe77603,"DALY COMPUTERS, INC.",atcomp.cz,Ostrava,MD,21703,,YES,YES,YES,https://www.linkedin.com/in/aleš-kilnar-5a744465,YES,https://www.linkedin.com/in/monika-doleželová-4829b491,YES,https://www.linkedin.com/in/aleš-kilnar-5a744465
accbcf8b-04f2-443f-b6cd-1f25a8fae3bf,"NEWMAN FUNERAL HOMES, P.A.",tubmanfuneralhomes.com,Ottawa,MD,21536,,YES,YES,YES,https://www.linkedin.com/in/linda-mccann-3065a9b9,YES,https://www.linkedin.com/in/ottawa4sale,YES,https://www.linkedin.com/in/ottawa4sale
d2c1af12-abf7-476e-8d8b-66fa7b743c3d,"FERRI CONTRACTING CO., INC.",fergalcontracting.co.uk,Oxon Hill,MD,15317,,YES,YES,YES,https://www.linkedin.com/in/paul-sparrowhawk-a73b5371,YES,https://www.linkedin.com/in/duncan-armstrong-31648133,YES,https://www.linkedin.com/in/duncan-armstrong-31648133
eed9bf65-5633-487b-885c-3c4d2a5e035f,Canam Steel Corporation,cscsteelusa.com,Point of Rocks,MD,21777,https://www.linkedin.com/company/canam-steel-corporation,YES,YES,,,,,YES,https://www.linkedin.com/in/nola-patrick-00988a59/
2b689c4f-bb7d-4690-b627-5951a6f215fe,"CALLEVA, INC.",calleva.org,Poolesville,MD,20837,https://www.linkedin.com/company/callevaoutdoors,YES,YES,YES,,YES,,YES,
ea357619-e4f7-4103-94b8-e0bde41a4995,"CROSSROADS TALENT SOLUTIONS, LLC",crossroadstalent.net,Poolesville,MD,20837,,YES,YES,YES,https://www.linkedin.com/in/juliensingh,YES,https://www.linkedin.com/in/juliensingh,YES,https://www.linkedin.com/in/juliensingh
e7f19d34-5880-4a84-a6d9-97e174f82c00,"FAST-TRACK DRUGS & BIOLOGICS, LLC",fasttrackresearch.com,Poolesville,MD,20837,,YES,YES,YES,https://www.linkedin.com/in/william-rickman-043664106,YES,https://www.linkedin.com/in/william-rickman-043664106,YES,https://www.linkedin.com/in/william-rickman-043664106
7967142b-6e1f-44be-b150-81800eb4c803,"Fine Earth Landscape, Inc.",fineearth.com,Poolesville,MD,20837,https://www.linkedin.com/company/fine-earth-landscape,,YES,YES,https://www.linkedin.com/in/brooke-macintosh-a75b01203,YES,,,
6a8ae697-8060-41de-9bad-bb09f5830bd0,"MORNINGSTAR WELDING, LLC",morningstarwelding.com,Poolesville,MD,20837,,YES,YES,,,,,,
7b068c96-1f2d-49e8-b9cf-0e0fa084c293,"SUMMIT HALL TURF FARM, INC.",summithall.com,Poolesville,MD,20837,,YES,YES,,,,,,
2ab73a7a-a840-4dee-9d45-1ab21a9f133e,Guilford Performance Textiles,guilfordtextiles.com,Rawlings,MD,21557,https://www.linkedin.com/company/guilford-mills,,YES,,,YES,https://www.linkedin.com/in/trish-lodovichetti-6418b417/,YES,https://www.linkedin.com/in/kristine-witherow-southern-4aab481b/
6207eeb4-f74e-41f4-9bb3-be4b4a8296cd,"TH & CS, INC. DBA U.S. LAWNS OF FREDERICK",csecs.com.br,Rio de Janeiro,MD,21740,,YES,YES,,,,,,
f0823155-95b7-4a09-8bfc-ba55ac9ed5d7,"MONTGOMERY MEDICAL, INC.",montgomerymedical.com,Rockville,MD,15478,,YES,YES,YES,https://www.linkedin.com/in/cindy-lovo-ab85b3143,YES,https://www.linkedin.com/in/cindy-lovo-ab85b3143,YES,https://www.linkedin.com/in/cindy-lovo-ab85b3143
039b5934-092b-4cad-a2be-66a9d0745d5b,PRODEBTCO LLC,prodebtco.com,Rockville,MD,21703,,YES,YES,,,,,,
a6464a6b-1e0b-491c-a05b-1377b10b48d7,ZEN PSYCHOLOGICAL CENTER,zenpsychologicalcenter.com,Rockville,MD,21702,,YES,YES,YES,https://www.linkedin.com/in/brittany-goff-67165162,YES,https://www.linkedin.com/in/brittany-goff-67165162,YES,https://www.linkedin.com/in/brittany-goff-67165162
2e21bf60-c09f-4fad-92e1-b5e3a2f6d005,Pohanka Of Salisbury,pohankaofsalisbury.com,Salisbury,MD,20152,https://www.linkedin.com/company/pohanka-of-salisbury,YES,YES,YES,,YES,,YES,
